5.00609	0	536
5.01265	536	821
5.21917	821	1007
5.42568	1007	1159
5.43267	1159	1291
5.44165	1291	1409
5.44863	1409	1517
5.45765	1517	1618
5.46463	1618	1712
5.47317	1712	1801
5.47969	1801	1886
5.4862	1886	1967
5.49272	1967	2044
5.49924	2044	2118
5.50575	2118	2190
5.51227	2190	2259
5.51321	2259	2326
5.52165	2326	2391
5.52864	2391	1072
5.54417	1072	1340
5.55365	1340	1608
5.56063	1608	1876
5.56917	1876	2144
5.57569	2144	2412
5.57663	2412	2680
5.58268	2680	2948
5.58628	2948	3216
5.58919	3216	3484
5.5928	3484	3752
5.59374	3752	4020
5.59618	4020	4288
5.60165	4288	4556
5.60259	4556	4824
5.60353	4824	5092
5.60448	5092	5360
5.60863	5360	5628
5.60958	5628	5896
5.61052	5896	6164
5.61147	6164	6432
5.61241	6432	6700
5.61765	6700	6968
5.61859	6968	7236
5.61953	7236	7504
5.62048	7504	7772
5.62142	7772	8040
5.62237	8040	8308
5.62463	8308	8576
5.62558	8576	8844
5.62652	8844	9112
5.62747	9112	9380
5.62841	9380	9648
5.62935	9648	9916
5.6303	9916	10184
5.6339	10184	10452
5.63484	10452	10720
5.63579	10720	10988
5.63673	10988	11256
5.63768	11256	11524
5.63862	11524	11792
5.63956	11792	12060
5.64051	12060	12328
5.64145	12328	12596
5.6424	12596	12864
5.64334	12864	13132
5.64428	13132	13400
5.64523	13400	13668
5.64617	13668	13936
5.64712	13936	14204
5.64806	14204	14472
5.649	14472	14740
5.64995	14740	15008
5.65355	15008	15276
5.6545	15276	15544
5.65544	15544	15812
5.65638	15812	16080
5.65733	16080	16348
5.65827	16348	16616
5.65922	16616	16884
5.66016	16884	17152
5.6611	17152	17420
5.66205	17420	17688
5.66299	17688	17956
5.66394	17956	18224
5.66488	18224	18492
5.66582	18492	18760
5.66677	18760	19028
5.66771	19028	19296
5.66866	19296	19564
5.67226	19564	19832
5.6732	19832	20100
5.67415	20100	20368
5.67509	20368	20636
5.67604	20636	20904
5.67698	20904	21172
5.67792	21172	21440
5.67887	21440	21708
5.67981	21708	21976
5.68076	21976	22244
5.6817	22244	22512
5.68264	22512	22780
5.68359	22780	23048
5.68453	23048	23316
5.68548	23316	23584
5.68642	23584	23852
5.68736	23852	24120
5.68831	24120	24388
5.69191	24388	24656
5.69285	24656	24924
