15.0061	0	536
15.0127	536	821
15.2192	821	1007
15.4257	1007	1159
15.4327	1159	1291
15.4443	1291	1409
15.4513	1409	1517
15.4603	1517	1618
15.4673	1618	1712
15.4758	1712	1801
15.4823	1801	1886
15.4918	1886	1967
15.4983	1967	2044
15.5078	2044	2118
15.5143	2118	2190
15.5238	2190	2259
15.5248	2259	2326
15.5308	2326	2391
15.5318	2391	2455
15.5403	2455	2517
15.5412	2517	2577
15.5473	2577	2636
15.5482	2636	2694
15.5563	2694	2750
15.5572	2750	2805
15.5628	2805	2859
15.5638	2859	2912
15.5718	2912	2964
15.5728	2964	3015
15.5783	3015	3065
15.5793	3065	3115
15.5878	3115	3164
15.5888	3164	3212
15.5943	3212	3259
15.5953	3259	3306
15.6053	3306	1072
15.6263	1072	1340
15.6363	1340	1608
15.6433	1608	1876
15.6518	1876	2144
15.6583	2144	2412
15.6593	2412	2680
15.6683	2680	2948
15.6692	2948	3216
15.6748	3216	3484
15.6758	3484	3752
15.6767	3752	4020
15.6843	4020	4288
15.6852	4288	4556
15.6862	4556	4824
15.6908	4824	5092
15.6918	5092	5360
15.6927	5360	5628
15.6937	5628	5896
15.6999	5896	6164
15.7009	6164	6432
15.7018	6432	6700
15.7027	6700	6968
15.7037	6968	7236
15.7064	7236	7504
15.7074	7504	7772
15.7083	7772	8040
15.7093	8040	8308
15.7102	8308	8576
15.7112	8576	8844
15.7174	8844	9112
15.7184	9112	9380
15.7193	9380	9648
15.7202	9648	9916
15.7212	9916	10184
15.7221	10184	10452
15.7231	10452	10720
15.724	10720	10988
15.725	10988	11256
15.7259	11256	11524
15.7269	11524	11792
15.7278	11792	12060
15.7341	12060	12328
15.735	12328	12596
15.7359	12596	12864
15.7369	12864	13132
15.7378	13132	13400
15.7388	13400	13668
15.7397	13668	13936
15.7407	13936	14204
15.7416	14204	14472
15.7426	14472	14740
15.7435	14740	15008
15.7444	15008	15276
15.7454	15276	15544
15.7463	15544	15812
15.7473	15812	16080
15.7535	16080	16348
15.7545	16348	16616
15.7554	16616	16884
15.7564	16884	17152
15.7573	17152	17420
15.7583	17420	17688
15.7592	17688	17956
15.7601	17956	18224
15.7611	18224	18492
15.762	18492	18760
15.763	18760	19028
15.7639	19028	19296
15.7649	19296	19564
15.7658	19564	19832
15.7668	19832	20100
15.773	20100	20368
15.774	20368	20636
15.7749	20636	20904
15.7758	20904	21172
15.7768	21172	21440
15.7777	21440	21708
15.7787	21708	21976
15.7796	21976	22244
15.7806	22244	22512
15.7815	22512	22780
15.7825	22780	23048
15.7834	23048	23316
15.7843	23316	23584
15.7853	23584	23852
15.7862	23852	24120
15.7872	24120	24388
15.7881	24388	24656
15.7891	24656	24924
15.7953	24924	25192
15.7963	25192	25460
15.7972	25460	25728
15.7982	25728	25996
15.7991	25996	26264
15.8	26264	26532
15.801	26532	26800
15.8019	26800	27068
15.8029	27068	27336
15.8038	27336	27604
15.8048	27604	27872
15.8054	27872	28140
15.8063	28140	28408
15.8073	28408	28676
15.808	28676	28944
15.8143	28944	29212
15.8153	29212	29480
15.816	29480	29748
15.823	29748	30016
15.8239	30016	30284
15.8247	30284	30552
15.839	30552	30820
15.8399	30820	31088
15.8407	31088	31356
15.855	31356	31624
15.8559	31624	31892
15.8567	31892	32160
15.871	32160	32428
15.8719	32428	32696
15.8727	32696	32964
15.887	32964	33232
15.8879	33232	33500
15.8887	33500	33768
15.903	33768	34036
15.9039	34036	34304
15.9047	34304	34572
15.919	34572	34840
15.9199	34840	35108
15.9207	35108	35376
15.935	35376	35644
15.9359	35644	35912
15.9367	35912	36180
15.951	36180	36448
15.9519	36448	36716
15.9527	36716	36984
15.967	36984	37252
15.9679	37252	37520
15.9687	37520	37788
15.983	37788	38056
15.9839	38056	38324
15.9847	38324	38592
15.999	38592	38860
15.9999	38860	39128
16.0007	39128	39396
16.015	39396	39664
16.0159	39664	39932
16.0167	39932	40200
16.031	40200	40468
16.0319	40468	40736
16.0327	40736	41004
16.047	41004	41272
16.0479	41272	41540
16.0487	41540	41808
16.063	41808	42076
16.0639	42076	42344
16.0647	42344	42612
16.079	42612	42880
16.0799	42880	43148
16.0807	43148	43416
16.095	43416	43684
16.0959	43684	43952
16.0967	43952	44220
16.111	44220	44488
16.1119	44488	44756
16.1127	44756	45024
16.127	45024	45292
16.1279	45292	45560
16.1287	45560	45828
16.143	45828	46096
16.1439	46096	46364
16.1447	46364	46632
16.159	46632	46900
16.1599	46900	47168
16.1607	47168	47436
16.175	47436	47704
16.1759	47704	47972
16.1767	47972	48240
16.191	48240	48508
16.1919	48508	48776
16.1927	48776	49044
16.207	49044	49312
16.2079	49312	49580
16.2087	49580	49848
16.223	49848	50116
16.2239	50116	50384
16.2247	50384	50652
16.239	50652	50920
16.2399	50920	51188
16.2407	51188	51456
16.255	51456	51724
16.2559	51724	51992
16.2567	51992	52260
16.271	52260	52528
16.2719	52528	52796
16.2727	52796	53064
16.287	53064	53332
16.2879	53332	53600
16.2887	53600	53868
16.303	53868	54136
16.3039	54136	54404
16.3047	54404	54672
16.319	54672	54940
16.3199	54940	55208
16.3207	55208	55476
16.335	55476	55744
16.3359	55744	56012
16.3367	56012	56280
16.351	56280	56548
16.3519	56548	56816
16.3527	56816	57084
16.367	57084	57352
16.3679	57352	57620
16.3687	57620	57888
16.383	57888	58156
16.3839	58156	58424
16.3847	58424	58692
16.399	58692	58960
16.3999	58960	59228
16.4007	59228	59496
16.415	59496	59764
16.4159	59764	60032
16.4167	60032	60300
16.431	60300	60568
16.4319	60568	60836
16.4327	60836	61104
16.447	61104	61372
16.4479	61372	61640
16.4487	61640	61908
16.463	61908	62176
16.4639	62176	62444
16.4647	62444	62712
16.479	62712	62980
16.4799	62980	63248
16.4807	63248	63516
16.495	63516	63784
16.4959	63784	64052
16.4967	64052	64320
16.511	64320	64588
16.5119	64588	64856
16.5127	64856	65124
16.527	65124	65392
16.5279	65392	65660
16.5287	65660	65928
16.543	65928	66196
16.5439	66196	66464
16.5447	66464	66732
16.559	66732	67000
16.5599	67000	67268
16.5607	67268	67536
16.575	67536	67804
16.5759	67804	68072
16.5767	68072	68340
16.591	68340	68608
16.5919	68608	68876
16.5927	68876	69144
